Gender,Major,Program,GPA
Male,B.Tech,ECE,6.316909769922921
Male,B.Tech,ECE,7.289297213371567
Male,B.Tech,ECE,8.159577681593476
Female,MS,CHD,8.388331060396963
Male,B.Tech,CHD,7.342051082637263
Male,B.Tech,CHD,7.126447324173678
Male,B.Tech,CND,7.765523488636133
Female,PhD,CND,6.7279822368154925
Male,B.Tech,ECE,6.111585318346317
Female,B.Tech,CSE,8.877695791719615
Other,B.Tech,ECE,5.586256786125308
Female,B.Tech,CSE,6.615619109886107
Male,B.Tech,ECE,6.714204285027498
Male,MS,CND,8.168150759249011
Male,B.Tech,ECE,6.03313780910878
Female,B.Tech,ECE,5.957826822031725
Female,B.Tech,ECE,7.395311956626802
Male,MS,ECE,6.979920839120197
Female,MS,CND,7.148846205578689
Female,B.Tech,CSE,4.531557155877841
Other,B.Tech,CSE,5.9668398461310606
Female,MS,ECE,9.107678555124227
Female,MS,CND,9.240403879027234
Male,B.Tech,CSE,6.669105944544845
Male,MS,CSE,9.854904760757933
Male,B.Tech,ECE,7.865476358243354
Female,MS,ECE,6.3451182606403185
Male,MS,CSE,8.689883716578375
Male,B.Tech,ECE,7.972124946840577
Male,MS,CHD,7.356610210856121
Male,B.Tech,CSE,6.775360175758
Male,B.Tech,ECE,6.6224733811533465
Female,B.Tech,ECE,6.562522996128814
Male,B.Tech,ECE,4.860711540938724
Male,B.Tech,ECE,6.680706043358962
Male,B.Tech,ECE,5.480627243255663
Female,B.Tech,ECE,7.511695826966907
Male,B.Tech,CSE,6.932941996934064
Female,B.Tech,CSE,8.79911752084483
Male,B.Tech,CSE,6.480620257591973
Male,MS,ECE,7.216725408085149
Female,B.Tech,CSE,6.0693353629813656
Female,MS,CSE,7.599827556801062
Female,PhD,CSE,8.71506348708498
Male,B.Tech,CSE,7.23941333515276
Female,PhD,CHD,7.897537374992194
Male,B.Tech,CSE,5.560084799571969
Male,B.Tech,CSE,5.699991223247409
Male,MS,CSE,7.411865851181487
Male,MS,CHD,8.344499354240254
Male,B.Tech,CHD,8.761983687362788
Female,B.Tech,ECE,7.001466960499039
Male,B.Tech,CSE,5.973885979472094
Male,B.Tech,ECE,6.194405212256116
Male,B.Tech,ECE,9.818661862407641
Male,B.Tech,ECE,8.5572521406495
Male,MS,CSE,6.974038444173119
Male,B.Tech,ECE,7.426502587331103
Male,PhD,CSE,8.63097768976054
Male,B.Tech,ECE,5.778070063727141
Male,B.Tech,ECE,6.965512783885529
Female,B.Tech,CSE,6.722610918230499
Male,B.Tech,CSE,6.286968487229664
Male,B.Tech,CSE,7.849733688352837
Female,B.Tech,CSE,6.322662382789772
Male,PhD,CHD,7.965973791142133
Male,B.Tech,CSE,7.9677662251108385
Female,B.Tech,CHD,6.2798852745985085
Male,B.Tech,ECE,5.9127211859139015
Male,MS,CHD,8.140097552734872
Female,MS,CND,7.508355810967333
Male,B.Tech,CHD,7.218836200321214
Female,PhD,ECE,8.00527388661186
Male,MS,CSE,8.128139273741017
Male,B.Tech,ECE,6.776394459507803
Female,B.Tech,CSE,6.4355097122904255
Male,B.Tech,CSE,7.198785329538551
Male,MS,CND,6.496456862748115
Female,B.Tech,CSE,7.620433100596461
Male,B.Tech,CHD,6.715533972139584
Female,B.Tech,ECE,7.39414886197466
Male,B.Tech,ECE,8.087925583206943
Male,B.Tech,CSE,6.867547379495208
Male,B.Tech,ECE,5.883949866535872
Male,B.Tech,CSE,5.8187082560569845
Female,B.Tech,ECE,5.696653866575585
Other,B.Tech,CND,6.319064103007138
Male,B.Tech,CND,8.181866027724798
Male,MS,ECE,7.8308532955852925
Female,B.Tech,CHD,8.041201675355541
Male,PhD,ECE,8.03978240158765
Female,MS,CND,8.394685830576984
Female,B.Tech,CHD,5.562408232711819
Female,B.Tech,CND,7.432041544776704
Female,MS,ECE,7.43408637495893
Male,B.Tech,ECE,7.671526053408579
Female,B.Tech,ECE,5.75822230592284
Female,B.Tech,CHD,6.541379766098464
Male,B.Tech,ECE,6.610266588774451
Male,B.Tech,CND,7.835183354147367
Female,MS,CND,8.463337798391459
Male,B.Tech,ECE,7.144967311976528
Male,B.Tech,CSE,6.007210520674878
Male,B.Tech,ECE,6.849853315260743
Male,B.Tech,ECE,6.7640429440919485
Male,B.Tech,ECE,6.619482623725355
Male,B.Tech,CSE,5.942336306988485
Male,B.Tech,CSE,6.837336413971386
Male,MS,CSE,8.550472950706743
Male,B.Tech,CHD,7.1050676953969445
Male,B.Tech,CSE,8.732071920204769
Male,B.Tech,CSE,7.66873380222675
Male,B.Tech,CSE,7.063722408210454
Male,MS,CND,8.833891831830464
Male,B.Tech,CHD,7.942980440099205
Male,B.Tech,CSE,7.975958260152627
Female,MS,ECE,8.344250185865832
Male,B.Tech,CSE,5.842951618537659
Male,PhD,CHD,8.327116267628309
Male,B.Tech,CSE,8.554623082782054
Female,B.Tech,CND,4.971178762563371
Other,B.Tech,CND,7.683567364660151
Male,B.Tech,CND,6.531547431449494
Male,B.Tech,CND,6.3925780707628
Female,B.Tech,CSE,5.548993034559805
Male,B.Tech,CND,7.195723165305324
Female,B.Tech,CSE,5.882709706622131
Male,B.Tech,CHD,8.064126542507728
Male,B.Tech,ECE,7.675931691139009
Female,B.Tech,CSE,7.832678746910716
Male,MS,CSE,7.9851938161918685
Male,B.Tech,CHD,7.931699678278152
Male,B.Tech,ECE,4.813451247415538
Male,B.Tech,CSE,6.289775267323041
Male,PhD,CND,8.465392786708884
Male,B.Tech,CSE,8.223592558172658
Male,B.Tech,ECE,5.910684450287095
Male,B.Tech,CHD,6.654282684604232
Male,MS,ECE,8.566199840706565
Male,B.Tech,ECE,8.974129783354725
Male,B.Tech,CHD,6.141418012848668
Male,B.Tech,ECE,9.16228121714833
Female,B.Tech,CHD,8.8373984099784
Male,MS,CHD,6.8929363642588335
Female,MS,CHD,7.706079947381578
Male,B.Tech,ECE,8.063967943976609
Female,MS,ECE,8.861903339273885
Male,B.Tech,ECE,7.136681558273593
Female,B.Tech,CSE,5.475464451194572
Male,B.Tech,CND,7.134708332782403
Female,B.Tech,CHD,7.892210260518942
Male,MS,CND,8.837345409890665
Male,B.Tech,ECE,6.794311604581681
Male,MS,ECE,7.916175236971604
Male,B.Tech,CSE,6.017370148037705
Male,MS,ECE,7.940368030286875
Male,B.Tech,ECE,7.972032441102927
Male,PhD,CSE,7.87748763054202
Male,B.Tech,ECE,7.743568622004835
Male,MS,ECE,9.16522008184164
Male,B.Tech,CSE,6.622151932394368
Male,MS,CHD,8.389009448717262
Male,B.Tech,ECE,7.950428528972967
Male,B.Tech,CSE,7.278572495134439
Female,MS,CSE,7.929404815363793
Female,B.Tech,CSE,7.905766722665391
Male,B.Tech,CSE,6.767878970294762
Male,B.Tech,CSE,8.010405833856794
Male,B.Tech,CND,6.043507644450871
Male,B.Tech,CND,7.393107349178928
Female,B.Tech,ECE,7.326905471053972
Female,PhD,CND,8.01188572677413
Male,B.Tech,ECE,6.990938468778835
Male,B.Tech,CHD,6.475651944959855
Male,B.Tech,ECE,6.447960313314932
Male,B.Tech,CSE,6.854115888454055
Male,PhD,ECE,8.64836112338044
Male,B.Tech,CND,7.821836995978412
Female,B.Tech,CND,6.633217124216489
Female,MS,CND,7.673053899645255
Female,B.Tech,CND,4.699364181666647
Male,B.Tech,CSE,5.999893990331128
Female,B.Tech,CSE,6.430105384674519
Female,MS,ECE,7.64861018210819
Male,PhD,CSE,8.893554342937774
Male,B.Tech,CND,8.275401254840528
Male,B.Tech,ECE,7.221546243567571
Male,B.Tech,CHD,8.063389086584465
Male,MS,ECE,7.941718144580274
Female,B.Tech,CSE,6.039333858890251
Male,B.Tech,ECE,6.4865617349710565
Male,B.Tech,ECE,6.16085083573045
Male,B.Tech,ECE,4.7459654816960715
Male,B.Tech,CSE,5.4935041769150015
Male,B.Tech,ECE,7.128570082215373
Male,B.Tech,ECE,7.610956178165193
Male,B.Tech,ECE,8.087559263918855
Male,B.Tech,ECE,6.404882851229887
Male,B.Tech,ECE,8.006066484876303
Female,B.Tech,CSE,5.419992252763686
Male,B.Tech,ECE,7.75023952254474
Male,B.Tech,ECE,8.01674644770798
Male,MS,CSE,7.965426362114646
Male,PhD,CHD,8.785607767093689
Female,B.Tech,CSE,6.958673705829537
Female,B.Tech,CND,7.287341576487952
Female,B.Tech,ECE,7.258956512334214
Female,B.Tech,CHD,8.587041037248342
Female,B.Tech,CSE,6.392829806249237
Male,B.Tech,CSE,6.9062008935432075
Male,B.Tech,CSE,5.544954100182853
Male,B.Tech,CSE,6.0641351125853955
Male,MS,CND,8.22479622904529
Male,B.Tech,ECE,6.10032329791985
Female,B.Tech,CSE,5.259099009845778
Female,B.Tech,CSE,7.469512868811604
Male,MS,CSE,7.861685149648284
Male,B.Tech,ECE,7.449382816157496
Female,B.Tech,CSE,7.705960977616271
Male,B.Tech,CND,8.159623286772133
Male,B.Tech,CSE,5.796847894142598
Male,B.Tech,ECE,8.207814354588848
Male,B.Tech,CSE,5.869777475477501
Male,MS,ECE,7.43931778350577
Male,PhD,CSE,7.662492116899517
Female,MS,ECE,6.99635223966368
Male,B.Tech,CSE,6.390888368202777
Male,B.Tech,CSE,4.290915127994468
Male,B.Tech,CSE,8.82046704694697
Female,B.Tech,CSE,8.770599514545673
Female,MS,ECE,8.35672761022761
Female,PhD,CHD,8.365397972261897
Male,B.Tech,CSE,7.361040114866073
Female,MS,CHD,8.882269574392858
Female,B.Tech,ECE,4.9901103446639095
Male,B.Tech,ECE,8.696857746368048
Female,B.Tech,CSE,6.525834571629342
Male,B.Tech,CND,6.319664598374432
Female,MS,CSE,6.650715310627284
Male,MS,CHD,7.734666137380385
Female,B.Tech,CSE,5.958035941721118
Female,PhD,ECE,7.85916088054427
Male,PhD,CSE,8.058170783894964
Female,PhD,CSE,8.386546400097094
Male,B.Tech,CSE,8.922715974156
Male,B.Tech,CSE,6.856979335742475
Male,B.Tech,CSE,8.209769193120906
Female,B.Tech,CSE,6.614203907288344
Female,PhD,CSE,8.513462884647135
Male,B.Tech,ECE,8.271376952180098
Male,B.Tech,CND,7.776001281575619
Male,PhD,CSE,8.226462855683755
Male,B.Tech,CHD,8.01678967439656
Male,PhD,ECE,8.077673471504156
Female,MS,ECE,8.004363713542988
Male,MS,CHD,7.138224211236347
Male,B.Tech,CHD,5.3576626255489925
Female,B.Tech,ECE,7.136815301122542
Male,B.Tech,CND,4.745462078842051
Male,MS,CSE,7.853626257577629
Male,B.Tech,ECE,4.92892494158501
Other,B.Tech,CSE,6.939192840400791
Male,PhD,ECE,7.79766630283066
Female,MS,CSE,7.710619779415801
Female,MS,CND,8.214131907308523
Male,B.Tech,CHD,7.410997213648293
Female,MS,CSE,7.67980279510343
Male,PhD,CND,8.590533739277546
Male,PhD,ECE,8.025724509993614
Male,MS,ECE,8.30986204300342
Male,B.Tech,ECE,7.159908139915867
Male,B.Tech,ECE,6.1959923137953465
Male,B.Tech,CHD,5.625977848635938
Male,B.Tech,ECE,6.8463496816469815
Female,B.Tech,CSE,6.423063523780321
Male,B.Tech,CSE,7.503698499737865
Male,B.Tech,CND,6.2858935994223195
Male,PhD,CSE,8.353482317574073
Female,PhD,ECE,7.821680866957763
Male,B.Tech,ECE,7.568019398319842
Male,B.Tech,CSE,7.721344327485492
Male,MS,ECE,8.062657752241288
Male,MS,CSE,6.749587609278757
Male,MS,CND,8.33128444157897
Male,MS,ECE,7.740701676022178
Female,B.Tech,ECE,6.634824244337562
Male,B.Tech,ECE,8.960292711204367
Male,B.Tech,ECE,7.705208225611829
Male,MS,ECE,6.4542381541791265
Female,PhD,CND,8.126234872090821
Male,B.Tech,ECE,6.618684878447237
Male,B.Tech,ECE,6.07956298840369
Female,MS,CHD,8.267441134221816
Male,MS,ECE,7.09973186393019
Female,B.Tech,ECE,4.835282280864091
Male,B.Tech,ECE,8.014845146779823
Male,B.Tech,ECE,9.413297955250048
Female,B.Tech,ECE,7.2003263744461
Male,B.Tech,CSE,6.549704849791787
Other,MS,ECE,7.493536351056812
Female,B.Tech,CND,7.684842655717442
Male,B.Tech,ECE,6.141383875013679
Male,B.Tech,ECE,7.106672630407241
Male,MS,ECE,7.632160409863527
Male,B.Tech,ECE,4.773932258425972
Female,MS,CSE,7.243749970549439
Male,MS,CHD,7.955197456765023
Female,B.Tech,CSE,7.697049293578474
Female,PhD,CSE,8.129021448849073
Male,B.Tech,CSE,7.930355233995728
Male,B.Tech,ECE,6.657437137815136
Male,MS,CND,7.239314505833423
Female,B.Tech,CHD,6.406653806473429
Female,MS,CSE,8.536570740587129
Male,MS,CSE,7.863843135204615
Female,B.Tech,CSE,8.13263837779018
Male,PhD,CND,8.273313459973062
Male,MS,CHD,8.002023683889327
Male,MS,ECE,7.9335413551533565
Male,B.Tech,CSE,8.005705906725453
Male,MS,CND,9.542398930840367
Male,B.Tech,CSE,6.519989355252914
Male,B.Tech,CSE,6.823204259041224
Male,B.Tech,CSE,5.995648286940732
Male,B.Tech,CHD,6.85476029965835
Other,B.Tech,CSE,5.763193020146723
Male,B.Tech,ECE,8.579955406010683
Male,B.Tech,CSE,7.214967813930274
Female,B.Tech,ECE,6.618197125364943
Male,PhD,CND,7.3885080722152425
Female,B.Tech,CSE,7.3065779144727525
Male,B.Tech,CSE,7.064802585791756
Male,B.Tech,CHD,6.89387560416506
Male,B.Tech,ECE,7.962761164926403
Male,B.Tech,CSE,6.355286877307272
Female,MS,CSE,7.549569917592348
Male,B.Tech,CSE,8.04675168050727
Male,B.Tech,CND,6.997812055594093
Male,B.Tech,ECE,5.965206206574132
Male,B.Tech,CSE,6.632229967295537
Male,B.Tech,ECE,6.438603317996707
Male,B.Tech,CSE,5.879461257418734
Female,B.Tech,CSE,6.197905481719246
Female,MS,ECE,9.573386203061453
Male,B.Tech,ECE,5.132121452922563
Male,B.Tech,CHD,7.670646602954862
Male,B.Tech,CND,6.76998758978686
Female,MS,CSE,7.401589902885213
Male,PhD,CHD,7.33338123447392
Female,MS,CND,8.504127718381497
Female,B.Tech,CSE,6.527913524313776
Other,B.Tech,CSE,4.809537960098513
Male,B.Tech,CSE,7.918729748009207
Male,B.Tech,CSE,6.316424071192503
Female,PhD,CHD,8.174979649599187
Male,B.Tech,CSE,7.4498604581628936
Male,MS,CSE,8.398369515738848
Male,PhD,ECE,7.8510979003432135
Female,MS,ECE,6.909660392811616
Male,B.Tech,CSE,6.296681300041552
Male,PhD,CND,7.712173800531035
Male,B.Tech,CSE,7.502527993060121
Male,B.Tech,ECE,6.355695275342805
Other,B.Tech,CSE,7.118790907707852
Male,B.Tech,ECE,7.5451347788758625
Male,B.Tech,ECE,6.545909471575236
Female,MS,CSE,7.974577099772188
Male,B.Tech,CSE,8.734419222932253
Male,B.Tech,ECE,7.8508927735334755
Female,B.Tech,CSE,8.292162579571217
Female,B.Tech,ECE,6.694468997191734
Male,MS,CHD,8.806816755337222
Male,B.Tech,ECE,6.1414880872502415
Male,MS,CSE,7.929724813371262
Male,B.Tech,CSE,8.04024392470003
Male,B.Tech,ECE,8.149203318970256
Female,B.Tech,ECE,6.0610700147420475
Male,B.Tech,CND,5.958058340461066
Male,B.Tech,CSE,7.3032935304696
Female,B.Tech,CSE,5.822929645378524
Other,B.Tech,CHD,7.9729642166855195
Female,B.Tech,CSE,6.142359438671251
Female,B.Tech,CSE,4.9728472445575544
Female,B.Tech,ECE,6.64569416579946
Female,PhD,CND,8.170269111086752
Male,B.Tech,CND,7.024275231217419
Male,B.Tech,CSE,8.467180915701585
Male,B.Tech,CSE,7.563030403873832
Male,B.Tech,ECE,8.031532346228003
Male,B.Tech,CHD,7.806858822195565
Male,MS,ECE,7.8994757206021795
Female,MS,CHD,7.911246487311653
Male,MS,CND,7.898524450731111
Male,MS,CSE,8.231515913826463
Male,B.Tech,ECE,5.878426734651071
Male,B.Tech,CSE,6.894249754501961
Female,B.Tech,ECE,6.631553200846348
Male,B.Tech,CSE,6.089351799127515
Male,B.Tech,CND,8.352603331138356
Female,B.Tech,ECE,7.490360088752214
Male,B.Tech,CSE,6.955759358731879
Male,B.Tech,CHD,7.430134306866694
Male,B.Tech,ECE,7.321873517393857
Other,MS,ECE,8.80501489462938
Male,MS,CSE,7.631986391208322
Female,B.Tech,CSE,7.765728182677243
Male,B.Tech,ECE,6.193029620534353
Male,B.Tech,CSE,6.4226653711151345
Male,MS,CHD,7.561435392216431
Male,B.Tech,ECE,6.721640476517281
Female,B.Tech,ECE,7.670909953651746
Male,MS,CSE,8.839559196630955
Male,B.Tech,CSE,6.455506658026474
Male,MS,ECE,9.172449465357392
Male,B.Tech,CSE,6.8663553295410065
Male,B.Tech,CSE,7.4474522199981665
Female,MS,CSE,9.393720751461407
Female,B.Tech,CHD,8.093950387632226
Male,B.Tech,ECE,7.586331208563225
Female,B.Tech,CHD,7.04363028936333
Female,B.Tech,ECE,6.600132239544057
Male,B.Tech,CND,8.312991860769316
Female,B.Tech,CHD,6.698991051582661
Female,B.Tech,ECE,7.027157625542655
Male,MS,CHD,7.416225175286788
Male,B.Tech,CSE,7.912036985787536
Female,B.Tech,CSE,7.240165004291698
Male,B.Tech,ECE,7.27087786475128
Male,B.Tech,CSE,4.9056008318738815
Male,B.Tech,CSE,7.703478306823429
Other,B.Tech,ECE,6.101105717010312
Male,B.Tech,ECE,8.396137297644977
Male,B.Tech,CND,7.008777511119381
Female,PhD,CHD,8.071327213908125
Female,B.Tech,CSE,7.148709982676558
Male,PhD,CND,7.941664092425257
Male,MS,ECE,8.110627289626198
Female,MS,CSE,7.4399706323764025
Male,MS,CHD,7.4353905577707184
Female,B.Tech,ECE,8.918754510639026
Male,B.Tech,CHD,6.866639967719562
Female,B.Tech,CSE,5.83040962265218
Male,B.Tech,ECE,8.413642837837507
Male,MS,ECE,9.547942589876008
Male,B.Tech,CSE,7.7625928213419115
Male,B.Tech,CSE,7.344728194364921
Male,B.Tech,ECE,6.738903107842336
Other,B.Tech,ECE,7.244257282683201
Male,B.Tech,ECE,7.649318737662704
Female,MS,CND,9.080486398042526
Female,B.Tech,CSE,8.490618156993131
Male,B.Tech,ECE,6.495749812811345
Female,B.Tech,ECE,7.227256509914588
Female,PhD,ECE,7.708808345485342
Male,B.Tech,CSE,7.885079563870325
Male,B.Tech,CSE,7.399290847585662
Male,MS,CHD,8.215602308434365
Male,PhD,CHD,8.235073647654444
Female,B.Tech,CSE,8.339891562366752
Male,B.Tech,CSE,6.231199896106031
Male,B.Tech,CSE,5.733182034677916
Male,B.Tech,CND,7.146284028280158
Male,B.Tech,CSE,6.560961968001205
Male,B.Tech,CSE,5.887667229285643
Male,B.Tech,ECE,7.184972288896447
Male,MS,CND,7.21944650299147
Female,B.Tech,ECE,7.29222417282033
Female,B.Tech,ECE,7.456320826525841
Male,MS,CSE,8.696495141119996
Female,B.Tech,ECE,6.523935064068569
Male,B.Tech,CSE,6.041685460605066
Male,B.Tech,ECE,6.325843032227395
Male,B.Tech,CSE,7.79666958165218
Female,B.Tech,ECE,7.408375968062778
Male,B.Tech,ECE,6.840592538692571
Male,MS,CND,8.246350842125684
Male,B.Tech,CSE,6.8373724772002875
Male,B.Tech,CSE,8.41829388798372
Male,B.Tech,CSE,6.316920953136136
Male,MS,CSE,7.306119151214819
Male,B.Tech,ECE,7.118982809814886
Male,MS,CND,8.529846274147978
Female,B.Tech,CND,4.89586327963749
Male,PhD,CSE,8.758355887587145
Male,PhD,ECE,8.071420688985862
Male,B.Tech,CSE,7.539247040753079
Female,B.Tech,ECE,7.217192931270054
Female,B.Tech,CSE,7.7739944184606795
Female,B.Tech,ECE,7.314650659460815
Female,B.Tech,ECE,7.34842816277006
Male,B.Tech,CND,7.256546276796177
Female,B.Tech,ECE,7.093172602067627
Male,PhD,CHD,8.272254912493773
Male,B.Tech,CSE,7.885118640531294
Male,B.Tech,ECE,8.205318713840287
Male,B.Tech,ECE,6.586265615302081
Male,B.Tech,ECE,7.38212906908773
Female,B.Tech,ECE,5.928043668193405
Male,B.Tech,ECE,6.93880824435977
Male,B.Tech,ECE,9.296588892979523
Male,B.Tech,ECE,6.976643847749229
Male,PhD,CND,8.80837927929329
Male,B.Tech,CSE,7.665054131576937
Male,B.Tech,CSE,5.6320847936341805
Male,B.Tech,ECE,7.447703253420179
Male,B.Tech,CSE,6.862375042112564
Male,B.Tech,CSE,8.906635421491721
Male,MS,CND,8.753442012320615
Male,B.Tech,CND,7.339648627443323
Male,MS,CHD,7.934584032337851
Male,B.Tech,CSE,6.851761409411655
Female,B.Tech,CSE,8.145484498017858
Male,MS,CHD,8.75307371173163
Male,B.Tech,ECE,7.097291286513616
Male,B.Tech,CSE,7.433259637239158
Male,B.Tech,ECE,6.522366771820025
Female,B.Tech,ECE,6.734197551411985
Female,B.Tech,CSE,8.057226627818121
Female,PhD,CSE,8.544394698120069
Male,B.Tech,CSE,7.067292771559658
Male,MS,CHD,8.757393082285134
Female,B.Tech,CND,7.078195033389233
Male,B.Tech,ECE,8.236877080193272
Male,B.Tech,CSE,5.359804392510345
Female,PhD,CHD,8.89857053755693
Male,B.Tech,CSE,6.073605971703981
Female,B.Tech,ECE,7.516687217298109
Female,B.Tech,CSE,6.532754277627714
Female,MS,CND,8.01977376504615
Male,B.Tech,CSE,7.9404939332082565
Male,B.Tech,CSE,7.418104188771371
Male,B.Tech,CND,7.604780978588707
Male,B.Tech,CND,5.382612876367221
Male,B.Tech,ECE,7.408957565221545
Male,MS,CSE,8.861841682074646
Female,B.Tech,CSE,6.420795086364688
Female,MS,ECE,7.873804547640416
Male,PhD,CHD,8.17204297034781
Male,B.Tech,CSE,6.052706307699851
Male,B.Tech,ECE,5.051403047914772
Male,B.Tech,CSE,6.589035247829733
Male,B.Tech,ECE,8.42689757511338
Male,B.Tech,ECE,6.9458668536743415
Male,B.Tech,CND,6.537175287414143
Female,MS,CND,8.336166346497993
Female,B.Tech,ECE,6.951091587595864
Female,MS,CHD,7.507889500216103
Other,B.Tech,ECE,6.948344062447363
Male,PhD,ECE,9.150827920280893
Male,B.Tech,CSE,8.188505504503093
Male,B.Tech,CND,8.657395386851018
Male,PhD,CND,8.14827114183621
Male,B.Tech,ECE,8.78261677213535
Female,B.Tech,CND,8.834984042313643
Male,MS,CND,6.891449360431253
Female,B.Tech,CHD,5.953607245007484
Male,B.Tech,CSE,5.265536615029329
Male,B.Tech,ECE,6.165561272088868
Male,PhD,ECE,8.11629699913302
Male,B.Tech,ECE,6.712993496237225
Female,B.Tech,ECE,5.947243313023789
Male,B.Tech,ECE,6.360187536180628
Male,B.Tech,ECE,7.202419442005347
Female,B.Tech,ECE,7.298343986286004
Male,MS,CSE,8.50986359315221
Male,B.Tech,CSE,6.725406181113077
Male,B.Tech,CSE,6.663701362199025
Female,B.Tech,CND,6.673441942123847
Other,B.Tech,CSE,8.70310767412624
Female,PhD,CND,8.31095632796738
Female,B.Tech,ECE,6.6420040376761715
Male,B.Tech,ECE,6.0484161964382634
Female,B.Tech,CSE,6.261819265777454
Male,B.Tech,CSE,6.843888879655809
Male,B.Tech,CSE,6.663902444004143
Female,B.Tech,ECE,5.825980724604605
Male,B.Tech,ECE,8.31554428869304
Male,B.Tech,ECE,7.518529321222864
Female,B.Tech,ECE,7.429751070324744
Male,B.Tech,CHD,6.087672948533314
Male,MS,CSE,8.3276262599369
Male,B.Tech,ECE,7.82593023883631
Male,MS,CSE,8.708817276466133
Male,B.Tech,ECE,6.801180990189259
Female,B.Tech,CSE,7.79724399663069
Female,B.Tech,ECE,7.478416936428679
Female,B.Tech,ECE,6.37003810354123
Female,B.Tech,ECE,6.712541658143102
Male,PhD,CHD,8.798608048633483
Other,B.Tech,CSE,6.933500980998304
Female,MS,CSE,7.644170848132893
Male,PhD,ECE,8.844448629305761
Female,B.Tech,CHD,8.690348145677683
Male,B.Tech,ECE,7.327963517641423
Female,MS,CND,8.024860880593017
Male,B.Tech,CSE,6.284402785515024
Female,MS,CND,7.086065286533677
Male,B.Tech,ECE,8.225187732205764
Female,MS,ECE,7.458114925696529
Male,B.Tech,ECE,6.925894009581435
Other,B.Tech,CSE,7.648024677568898
Male,B.Tech,CSE,7.995823719583976
Male,B.Tech,CHD,6.6634421688815975
Male,B.Tech,ECE,7.164545946820065
Male,B.Tech,CSE,6.195136739515627
Male,B.Tech,ECE,7.6398507827446815
Male,B.Tech,CND,7.376886445501175
Male,B.Tech,CHD,5.2724462313163265
Female,MS,CSE,8.586563463236438
Male,B.Tech,ECE,6.389978238210256
